date,station,special,first,second,third,fourth,fifth,sixth,seventh,eighth
2023-12-24,Khánh Hòa,991152,61746,44375,"08112, 08038","61279, 12689, 99631, 34615, 71015, 86571, 95229",7197,"9917, 5103, 7469",996,28
2023-12-24,Kon Tum,192489,54608,81629,"87957, 36239","74694, 80679, 89343, 22875, 09051, 61053, 12909",3703,"5654, 1949, 0846",186,74
2023-12-24,Thừa Thiên Huế,503113,46060,64097,"82864, 02890","63814, 95910, 69426, 05174, 70289, 12840, 37354",7643,"6301, 7352, 1738",512,00
2023-12-25,Phú Yên,250989,98040,32589,"66070, 35839","54835, 19743, 25038, 96823, 66738, 07087, 62528",4581,"7837, 9281, 7632",993,83
2023-12-25,Thừa Thiên Huế,820567,67643,41152,"06949, 69566","94561, 56356, 22289, 62222, 79227, 37557, 96276",3013,"7479, 1702, 1026",881,55
2023-12-26,Quảng Nam,925411,81585,84892,"55954, 05322","47319, 05921, 50446, 39435, 74415, 30038, 20974",5402,"9097, 6553, 2301",337,38
2023-12-26,Đắk Lắk,152875,91162,59605,"11073, 19188","17192, 52462, 11771, 06800, 98744, 45471, 75785",9442,"1017, 7783, 6092",730,04
2023-12-27,Khánh Hòa,682302,57197,70383,"22491, 80138","74981, 20861, 20377, 51372, 00122, 38922, 50104",4170,"4813, 6446, 5591",594,97
2023-12-27,Đà Nẵng,443868,08567,54449,"59125, 05699","66471, 55791, 65166, 38094, 58854, 82199, 90736",4526,"7428, 1792, 3928",760,45
2023-12-28,Bình Định,579838,16682,34870,"30233, 17306","98709, 33428, 85010, 26331, 98205, 16935, 08352",0239,"7098, 8513, 0509",616,47
2023-12-28,Quảng Bình,547014,25325,97745,"50311, 36651","04072, 54722, 17045, 39682, 66250, 93242, 39593",1094,"9577, 8533, 6774",857,31
2023-12-28,Quảng Trị,413452,30903,64688,"74364, 90783","21059, 04218, 13810, 48376, 58599, 81482, 88704",5665,"2748, 8440, 0432",932,39
2023-12-29,Gia Lai,726360,72456,94097,"69084, 67700","63237, 63851, 03342, 21107, 70567, 98155, 59334",8512,"2698, 6559, 0138",439,17
2023-12-29,Ninh Thuận,616590,07657,41795,"85766, 86949","93457, 53637, 60605, 00795, 18595, 43646, 15584",8120,"4724, 0161, 2314",962,82
2023-12-30,Quảng Ngãi,424362,45427,39619,"38701, 39498","02222, 99987, 26188, 45104, 87605, 64033, 34433",4638,"1870, 3072, 4402",369,78
2023-12-30,Đà Nẵng,352055,92692,79519,"60033, 59165","09060, 56289, 68735, 46341, 62213, 08031, 73982",1540,"9224, 2653, 3734",161,12
2023-12-30,Đắk Nông,768154,73399,61575,"53540, 91056","07289, 16993, 86343, 23480, 50977, 19107, 16941",8012,"3408, 9473, 6937",547,36
2023-12-31,Khánh Hòa,807242,73140,36897,"33939, 99557","10255, 59848, 24904, 80842, 82657, 78160, 52518",0448,"0337, 1330, 6261",859,16
2023-12-31,Kon Tum,395088,15611,79262,"94722, 53059","39708, 31754, 99711, 84169, 46459, 92371, 48385",9668,"7178, 4433, 6619",344,43
2023-12-31,Thừa Thiên Huế,902792,91067,95092,"20330, 68016","46879, 06609, 94299, 09095, 12713, 06118, 48765",3696,"0617, 7311, 2860",807,19
2024-01-01,Phú Yên,353596,70416,03290,"00979, 51198","79230, 79372, 24005, 28168, 85905, 23699, 35689",1663,"0298, 7528, 1106",395,75
2024-01-01,Thừa Thiên Huế,545102,58333,17928,"02253, 43824","18937, 45709, 30077, 38432, 39505, 64032, 48635",3320,"5858, 3336, 7742",226,36
2024-01-02,Quảng Nam,848623,78826,44432,"32649, 82062","67733, 11125, 71695, 64997, 61129, 45240, 80369",7228,"1593, 7372, 0014",102,29
2024-01-02,Đắk Lắk,931991,31444,91018,"80587, 22193","87171, 95597, 53535, 32142, 68357, 51445, 17568",5541,"6840, 2832, 1212",107,30
2024-01-03,Khánh Hòa,689870,90564,66271,"23577, 42214","63299, 56199, 75451, 91296, 84922, 22211, 67748",8245,"2382, 2792, 4208",149,05
2024-01-03,Đà Nẵng,237601,66230,09762,"33916, 45705","86875, 94077, 18197, 76625, 47079, 41012, 59821",4161,"4823, 6242, 6561",249,57
2024-01-04,Bình Định,443605,48209,86251,"23021, 34424","07061, 70745, 04549, 27717, 68576, 18265, 26626",0040,"2310, 7738, 8208",920,32
2024-01-04,Quảng Bình,790475,90808,82132,"09225, 42994","10606, 31893, 70686, 14090, 20284, 55175, 13633",7842,"2519, 2708, 6971",360,49
2024-01-04,Quảng Trị,192601,04491,65957,"55721, 01574","06141, 04902, 39707, 60605, 70805, 02661, 28749",4437,"6125, 5190, 4675",383,53
2024-01-05,Gia Lai,808888,00195,37362,"48155, 49922","55383, 59422, 21906, 83354, 41851, 30740, 39634",3106,"7001, 6686, 7838",277,27
2024-01-05,Ninh Thuận,355850,66575,76794,"70964, 01730","81057, 92661, 55521, 75639, 78872, 16199, 04725",7352,"2428, 6826, 2190",146,82
2024-01-06,Quảng Ngãi,024048,21487,55673,"81059, 89051","75893, 75848, 36256, 64705, 34583, 38027, 49681",2486,"6278, 7871, 6414",186,03
2024-01-06,Đà Nẵng,572898,04242,56455,"22250, 44809","50395, 06380, 75967, 78210, 63614, 53672, 66526",7275,"6314, 6124, 9339",552,48
2024-01-06,Đắk Nông,030676,39324,49299,"61900, 88168","03621, 50298, 05590, 22527, 52270, 59342, 83790",4341,"3199, 7881, 5305",376,31
2024-01-07,Khánh Hòa,657289,94557,79962,"08769, 98649","77336, 03171, 23228, 87229, 85344, 44723, 49554",4101,"9436, 8081, 7769",021,34
2024-01-07,Kon Tum,127270,23394,49457,"01124, 24000","12035, 42994, 19776, 30342, 94664, 24481, 77904",1031,"9346, 0898, 7605",797,84
2024-01-07,Thừa Thiên Huế,544059,00974,04442,"77626, 02414","68603, 38805, 68519, 76193, 91032, 09022, 54166",9161,"4525, 6508, 3639",052,26
2024-01-08,Phú Yên,112673,96947,28963,"76392, 37304","36231, 51116, 94763, 58228, 35666, 43316, 01490",1472,"6286, 0592, 6719",827,68
2024-01-08,Thừa Thiên Huế,433694,14788,62055,"36280, 05994","02239, 30362, 09722, 98883, 92773, 71062, 01853",5007,"5452, 1467, 0776",456,24
2024-01-09,Quảng Nam,954832,06858,52437,"39160, 64334","66174, 18598, 93032, 29544, 23662, 11185, 43941",0559,"5877, 6117, 6715",830,84
2024-01-09,Đắk Lắk,537541,88059,27972,"73694, 24495","02958, 25454, 45241, 26529, 36016, 98182, 16546",0713,"3492, 8153, 9514",809,50
2024-01-10,Khánh Hòa,982711,97408,69411,"15651, 85802","37431, 82023, 14376, 19492, 84291, 08573, 21075",1488,"7161, 0215, 3882",344,39
2024-01-10,Đà Nẵng,970808,66737,30560,"44261, 03655","30899, 15716, 50209, 84913, 61805, 05175, 37715",1372,"2370, 1994, 5831",113,81
2024-01-11,Bình Định,440661,09146,46753,"68684, 58496","23329, 18759, 49006, 15156, 20637, 06561, 12837",0003,"1758, 3354, 3180",562,98
2024-01-11,Quảng Bình,727281,35317,75946,"74716, 92612","77805, 21655, 27776, 59866, 43365, 82183, 19501",0288,"5446, 1002, 1000",666,81
2024-01-11,Quảng Trị,391035,56651,26086,"94736, 36343","58708, 74892, 23403, 63072, 33369, 25998, 19915",5009,"2496, 6915, 5974",812,30
2024-01-12,Gia Lai,436511,28354,86223,"41436, 88351","78836, 45713, 02519, 77454, 52711, 36284, 26825",0350,"4272, 6860, 0176",901,74
2024-01-12,Ninh Thuận,413037,16332,34584,"94039, 93804","78494, 90961, 99371, 82861, 62053, 27997, 30015",8206,"6499, 6087, 6447",411,35
2024-01-13,Quảng Ngãi,821966,83385,02983,"92220, 70371","33783, 13324, 45825, 71433, 70683, 36255, 14542",3151,"7304, 1083, 2551",201,50
2024-01-13,Đà Nẵng,102147,95796,37490,"20760, 09905","91192, 55090, 15297, 95479, 16224, 87650, 90121",6002,"5531, 1037, 3340",724,05
2024-01-13,Đắk Nông,917756,63449,49946,"54067, 76303","84560, 71550, 05586, 51251, 59846, 36616, 82130",3670,"3330, 0951, 1206",612,64
2024-01-14,Khánh Hòa,852112,62182,80012,"31075, 18577","83278, 84794, 61856, 63822, 51795, 62188, 53838",8631,"5816, 6888, 7414",575,20
2024-01-14,Kon Tum,980888,11774,11667,"39810, 49983","05612, 61884, 73565, 29761, 11627, 89828, 15866",6780,"3809, 4520, 8381",552,98
2024-01-14,Thừa Thiên Huế,157475,50139,75625,"61273, 41070","51907, 94932, 40059, 83986, 53789, 22490, 58732",1994,"3219, 7384, 7926",256,07
2024-01-15,Phú Yên,591812,60610,13230,"30949, 03464","37453, 65199, 00412, 75170, 51173, 24730, 52722",8031,"8620, 0787, 8507",002,14
2024-01-15,Thừa Thiên Huế,315157,94925,13179,"33046, 18134","11213, 29972, 55217, 20530, 79291, 03913, 77531",0105,"8996, 6538, 1694",261,86
2024-01-16,Quảng Nam,384990,20944,75942,"49971, 70296","17117, 26110, 33756, 39181, 45982, 19300, 10428",3023,"6345, 7070, 8872",692,02
2024-01-16,Đắk Lắk,361364,83473,81847,"55876, 93766","12332, 73564, 55736, 54950, 36498, 43740, 30079",9149,"2630, 9965, 3461",672,28
2024-01-17,Khánh Hòa,066469,06180,13475,"62856, 31058","52123, 87312, 31236, 06495, 48869, 91420, 73087",7871,"4783, 0210, 4172",116,58
2024-01-17,Đà Nẵng,896989,54981,49435,"83653, 75586","80517, 99269, 18982, 98013, 94999, 04523, 10224",2791,"8334, 2286, 5586",413,90
2024-01-18,Bình Định,355932,26456,09504,"29264, 45132","89977, 61049, 32840, 08528, 76350, 64517, 70504",3725,"3414, 5874, 7685",820,40
2024-01-18,Quảng Bình,471039,38739,10299,"07375, 19022","29089, 48171, 36472, 93604, 44725, 98143, 26089",4847,"4999, 2141, 4597",886,77
2024-01-18,Quảng Trị,384727,37277,86727,"01013, 36343","60391, 21034, 50036, 00338, 82779, 86700, 78719",5219,"6253, 7179, 4205",775,48
2024-01-19,Gia Lai,226290,74151,74381,"11003, 11927","14639, 79298, 45399, 68052, 92892, 79384, 09472",2228,"9563, 8371, 1469",152,24
2024-01-19,Ninh Thuận,385198,51366,79575,"90349, 09516","24998, 09020, 51266, 47561, 68416, 42983, 45653",3102,"2280, 2834, 3543",976,40
2024-01-20,Quảng Ngãi,875091,94406,07033,"73720, 82107","90454, 02912, 27004, 15826, 86231, 94793, 68936",4139,"5008, 8289, 4532",130,16
2024-01-20,Đà Nẵng,137402,76017,92770,"56539, 86286","23100, 20074, 94494, 16231, 19500, 50443, 19345",0484,"9628, 8251, 3818",280,66
2024-01-20,Đắk Nông,828062,26840,46964,"16534, 96514","51909, 58103, 44390, 00084, 96094, 48053, 10356",3848,"8517, 8161, 6906",868,74
2024-01-21,Khánh Hòa,326998,80257,87142,"45995, 46843","83537, 51007, 45299, 18553, 81287, 00662, 94656",8873,"2921, 2593, 9026",552,93
2024-01-21,Kon Tum,864267,89378,69665,"41142, 36299","31505, 78289, 58729, 32645, 74099, 33110, 39221",8803,"7364, 9151, 7695",267,21
2024-01-21,Thừa Thiên Huế,081510,97755,64169,"61190, 56504","66064, 23810, 75689, 31976, 04900, 53865, 68724",4829,"3876, 5459, 3470",103,34
2024-01-22,Phú Yên,760075,60758,20938,"19967, 58722","46858, 05935, 64452, 40758, 29989, 51520, 21806",4128,"6811, 0815, 9989",989,48
2024-01-22,Thừa Thiên Huế,141768,63739,43971,"96687, 45239","43566, 87260, 52024, 11688, 28680, 18140, 48780",9835,"3304, 7022, 7116",687,92
2024-01-23,Quảng Nam,129034,98004,08610,"66454, 35735","19000, 57040, 13643, 32999, 70503, 71902, 02985",0129,"5160, 9283, 6083",087,39
2024-01-23,Đắk Lắk,174338,95802,42184,"93520, 37606","88045, 44940, 20360, 30515, 03379, 10328, 92860",3647,"3509, 7876, 4278",220,67
2024-01-24,Khánh Hòa,097951,83610,13733,"12980, 57413","84488, 19649, 88401, 80324, 93667, 24395, 05974",0481,"6412, 3626, 3463",016,40
2024-01-24,Đà Nẵng,628497,18504,78933,"53336, 97778","34497, 47078, 42670, 50162, 63968, 93154, 39775",2592,"3430, 3199, 7405",229,61
2024-01-25,Bình Định,037760,04761,79947,"62883, 27152","53646, 35052, 42266, 81277, 76709, 43091, 15245",1961,"7813, 0130, 5387",292,21
2024-01-25,Quảng Bình,023868,86856,16251,"73016, 16182","59228, 21871, 91785, 73577, 63256, 66380, 98759",7315,"8782, 8616, 4631",535,20
2024-01-25,Quảng Trị,437580,98246,97573,"66211, 54763","15237, 20729, 27370, 82598, 28527, 40573, 35182",6085,"6807, 3006, 2244",099,88
2024-01-26,Gia Lai,571519,09830,28618,"85247, 89597","45908, 20060, 81196, 50568, 87132, 81605, 14641",7783,"8682, 2673, 2263",797,11
2024-01-26,Ninh Thuận,793295,05766,25889,"98009, 90732","74388, 91621, 36440, 94862, 91468, 18118, 61943",6351,"3425, 5777, 6369",064,37
2024-01-27,Quảng Ngãi,327378,37803,89527,"11588, 00892","47194, 33573, 10689, 27860, 28390, 29247, 05169",7240,"7401, 4166, 5409",455,22
2024-01-27,Đà Nẵng,810263,75163,60226,"95475, 28096","93547, 29957, 45763, 13397, 99204, 53376, 23132",5405,"4900, 2126, 9777",115,42
2024-01-27,Đắk Nông,978113,66781,57850,"12563, 68831","23247, 06646, 62127, 05510, 78885, 79490, 62468",1354,"2364, 8962, 6464",128,33
2024-01-28,Khánh Hòa,075089,42734,82568,"95984, 60025","27262, 50929, 45324, 38391, 01865, 50176, 96931",8409,"3759, 0444, 1589",137,66
2024-01-28,Kon Tum,244215,35448,50144,"44357, 03656","94822, 96455, 58002, 95042, 20344, 42857, 50726",3616,"7754, 5441, 7527",972,21
2024-01-28,Thừa Thiên Huế,085111,01917,37211,"51493, 11336","65545, 76126, 82501, 48441, 05294, 88845, 84566",6453,"8835, 8488, 2519",796,70
2024-01-29,Phú Yên,632127,19967,41171,"19872, 13877","45694, 85342, 32996, 27496, 19273, 94056, 71712",6551,"2335, 7262, 9184",030,24
2024-01-29,Thừa Thiên Huế,651237,45302,00804,"05581, 69632","29816, 14769, 14100, 22165, 27379, 11789, 84398",4606,"8443, 5467, 3221",122,63
2024-01-30,Quảng Nam,105551,17035,78446,"83506, 73374","38355, 00377, 31531, 93081, 26698, 21791, 17755",6267,"0563, 6188, 8946",823,30
2024-01-30,Đắk Lắk,076623,26047,76264,"52008, 09439","01019, 98963, 11879, 76456, 15855, 10487, 17089",8102,"6139, 7778, 8606",631,98
2024-01-31,Khánh Hòa,878327,17301,95209,"46852, 85169","07781, 03565, 03365, 69419, 13417, 53466, 72224",7986,"9327, 6358, 1878",306,43
2024-01-31,Đà Nẵng,459870,94591,30384,"01209, 70699","54231, 01623, 63510, 98865, 48265, 60155, 24356",7454,"7724, 6926, 1331",408,66
2024-02-01,Bình Định,348464,99299,47581,"53521, 20317","08950, 78654, 62449, 36693, 63905, 38139, 12592",1539,"9092, 2141, 3486",225,67
2024-02-01,Quảng Bình,839421,35387,10852,"84046, 90781","96026, 70516, 97576, 06647, 41248, 70719, 43410",7144,"0371, 7934, 7628",315,78
2024-02-01,Quảng Trị,185911,60228,12754,"53394, 42111","15040, 55782, 15355, 81048, 35690, 15441, 64307",0628,"0373, 8587, 5242",482,25
2024-02-02,Gia Lai,931321,72011,26234,"85339, 65706","90202, 48250, 29648, 93607, 75086, 58695, 44039",7832,"2506, 7880, 7969",572,11
2024-02-02,Ninh Thuận,725861,17275,12351,"63767, 29769","26919, 53748, 49383, 26390, 51034, 90437, 75704",5035,"2686, 3979, 0425",128,76
2024-02-03,Quảng Ngãi,801841,35015,66317,"32336, 87907","68965, 25191, 03076, 88336, 69172, 28661, 97989",9471,"7972, 8092, 7893",846,99
2024-02-03,Đà Nẵng,952660,90893,93676,"50943, 79466","74421, 93003, 29095, 36268, 10157, 61900, 47199",0659,"8571, 4447, 5383",124,62
2024-02-03,Đắk Nông,004119,94485,06239,"00723, 07049","78718, 56983, 77428, 37225, 45683, 28192, 97623",2018,"6131, 0138, 3884",815,93
2024-02-04,Khánh Hòa,008488,86128,97467,"55438, 71877","65146, 39860, 73244, 74402, 51580, 62490, 95009",3993,"2430, 6634, 9691",422,36
2024-02-04,Kon Tum,795661,22851,92358,"02076, 99078","87444, 39157, 83371, 78268, 16318, 39146, 51669",6524,"4011, 4613, 0442",605,73
2024-02-04,Thừa Thiên Huế,998266,40535,23003,"79132, 43788","57301, 01628, 06475, 89464, 72929, 66394, 03314",3003,"3236, 1848, 4997",040,97
2024-02-05,Phú Yên,984658,44115,67876,"32223, 14176","18081, 64488, 47841, 13299, 81918, 80456, 13703",9636,"0821, 9334, 7760",004,43
2024-02-05,Thừa Thiên Huế,691996,89282,57227,"77192, 66909","77180, 69733, 44417, 22375, 65888, 83133, 01569",8988,"8362, 2444, 4714",712,41
2024-02-06,Quảng Nam,576501,62142,67028,"48831, 66012","83102, 08548, 84855, 22099, 32026, 03234, 36410",9103,"6866, 4637, 7893",762,97
2024-02-06,Đắk Lắk,295502,46778,01481,"05709, 92311","50308, 33314, 96752, 35752, 36786, 99001, 84518",4995,"4414, 4214, 9008",229,52
2024-02-07,Khánh Hòa,125098,87240,96997,"31490, 15893","80315, 67568, 31199, 07542, 88966, 59470, 16631",3168,"5616, 6320, 1374",292,75
2024-02-07,Đà Nẵng,480177,53263,92368,"70887, 48180","41498, 63647, 06535, 04495, 69050, 12906, 82494",8597,"4706, 7040, 9275",847,48
2024-02-08,Bình Định,642864,69623,82442,"96659, 68741","88211, 90222, 97055, 52001, 47840, 98626, 49966",9783,"2034, 4096, 7336",898,79
2024-02-08,Quảng Bình,672489,05949,56721,"64112, 12067","39764, 54427, 85740, 18392, 89195, 54420, 17497",7557,"6265, 7134, 8717",154,69
2024-02-08,Quảng Trị,385355,21935,63604,"51909, 79610","98156, 03119, 74308, 46547, 78534, 66715, 59416",5227,"4481, 8399, 9488",710,09
2024-02-09,Gia Lai,219388,92732,40424,"43044, 13848","97029, 31765, 25099, 85963, 95088, 02720, 87741",0838,"4281, 1283, 4337",666,39
2024-02-09,Ninh Thuận,189383,17545,40211,"67034, 11440","04751, 15882, 47786, 31959, 41859, 34265, 49025",4276,"5184, 4065, 3131",715,26
2024-02-10,Quảng Ngãi,945339,52988,71170,"92534, 21047","36738, 76753, 03456, 41105, 92578, 96707, 16796",5233,"3834, 5529, 5173",044,05
2024-02-10,Đà Nẵng,855278,13286,01517,"49791, 35401","81309, 10519, 96365, 09608, 86454, 86224, 35670",4337,"3273, 5534, 4398",060,40
2024-02-10,Đắk Nông,044379,98913,56429,"63682, 69278","11808, 52138, 56158, 00907, 68022, 74729, 40970",2529,"9941, 8369, 2375",135,02
2024-02-11,Khánh Hòa,881049,15341,72446,"43684, 00037","97673, 26379, 69224, 94866, 30623, 57811, 29048",9334,"0932, 1708, 0202",572,98
2024-02-11,Kon Tum,965046,49049,35903,"67184, 80252","93054, 93366, 04250, 61685, 00011, 00663, 23784",1723,"8315, 2377, 1232",386,81
2024-02-11,Thừa Thiên Huế,615244,19753,15286,"26275, 99259","10499, 32002, 66165, 74819, 75820, 08156, 07102",0071,"1177, 0465, 6468",856,50
2024-02-12,Phú Yên,246385,43618,71007,"88573, 06887","44630, 17869, 56139, 47032, 92397, 72680, 76953",1128,"8715, 1882, 2844",567,96
2024-02-12,Thừa Thiên Huế,496750,78865,48581,"66309, 12478","93888, 66172, 00748, 30528, 56418, 07040, 97579",6322,"5234, 2927, 4245",367,81
2024-02-13,Quảng Nam,662759,44138,11655,"81062, 93768","04993, 28131, 12058, 21639, 73820, 18229, 67111",2097,"1643, 1392, 2967",224,70
2024-02-13,Đắk Lắk,322438,55172,27135,"08972, 23312","17409, 99591, 59826, 61241, 24617, 04128, 45958",4169,"4748, 0793, 6717",989,60
2024-02-14,Khánh Hòa,611547,68831,68611,"16707, 86246","14962, 08176, 17189, 01582, 07424, 20768, 25733",1213,"6403, 2051, 1271",330,87
2024-02-14,Đà Nẵng,445451,02445,94307,"90585, 16428","02445, 93108, 55095, 48178, 11292, 44652, 72643",6900,"5529, 8909, 5181",589,15
2024-02-15,Bình Định,159648,24562,61133,"41718, 67094","12959, 36324, 71858, 30329, 45094, 06565, 71736",3678,"8835, 0891, 2350",630,97
2024-02-15,Quảng Bình,941018,08289,13994,"05889, 84899","23046, 74766, 20349, 76930, 92475, 54386, 38443",2588,"7457, 5378, 5835",028,79
2024-02-15,Quảng Trị,642858,97325,49120,"58043, 26611","73226, 74010, 18703, 53271, 66589, 29310, 36070",1845,"5510, 6443, 5118",674,73
2024-02-16,Gia Lai,384028,97257,63130,"84384, 23940","02462, 92140, 89893, 78098, 28769, 88077, 33302",6814,"9950, 0589, 8426",778,35
2024-02-16,Ninh Thuận,143106,45504,85035,"07192, 23676","17033, 55543, 09031, 13812, 17608, 74106, 59531",3405,"8552, 4464, 3824",489,61
2024-02-17,Quảng Ngãi,454548,99093,77794,"66986, 64467","58810, 83101, 43013, 32170, 92603, 19549, 78264",6185,"2884, 1449, 4505",214,04
2024-02-17,Đà Nẵng,837214,24020,94099,"62690, 99815","01988, 09208, 51387, 02910, 43344, 04979, 48465",8649,"8377, 9081, 7147",173,23
2024-02-17,Đắk Nông,535342,91551,25759,"32523, 25706","97981, 60892, 33754, 22541, 91254, 76546, 09113",3712,"3525, 1981, 2715",062,46
2024-02-18,Khánh Hòa,195624,68374,01875,"13810, 07635","25227, 14820, 04973, 02259, 01948, 14335, 00406",9945,"8276, 8989, 3964",560,30
2024-02-18,Kon Tum,977947,32864,39217,"99538, 55270","23402, 89912, 94114, 77061, 15354, 75526, 85756",4930,"5393, 0020, 5386",462,05
2024-02-18,Thừa Thiên Huế,595802,70109,43843,"33731, 46617","79916, 65005, 34182, 86887, 57331, 32402, 04054",2191,"1190, 4623, 5051",989,16
2024-02-19,Phú Yên,390264,58242,29784,"70853, 33236","43616, 91135, 77360, 48557, 74166, 48099, 62355",6286,"7562, 3162, 5993",313,14
2024-02-19,Thừa Thiên Huế,672720,94149,53755,"10627, 65529","92273, 59958, 38512, 07162, 31345, 50028, 61058",2103,"0573, 0600, 6416",782,79
2024-02-20,Quảng Nam,555830,17841,66491,"51991, 11701","60496, 16518, 78673, 74998, 37552, 42292, 17848",9400,"9738, 0524, 4631",005,58
2024-02-20,Đắk Lắk,611951,78236,55378,"23412, 86383","89509, 13689, 57889, 40885, 83802, 83254, 12865",9869,"5040, 6504, 2847",315,91
2024-02-21,Khánh Hòa,454123,08287,92146,"96187, 83915","01639, 45273, 63543, 47778, 08796, 21887, 43138",4674,"0786, 0917, 1979",527,01
2024-02-21,Đà Nẵng,053869,02248,44788,"93987, 37190","47723, 24481, 44655, 75164, 14523, 78673, 11825",6330,"7615, 0422, 8536",845,00
2024-02-22,Bình Định,070593,25964,34325,"65658, 11286","31410, 07023, 18410, 94324, 44135, 33551, 33641",0249,"6197, 7105, 0980",931,38
2024-02-22,Quảng Bình,365867,20810,89599,"87845, 42780","31638, 98654, 75404, 67263, 98872, 17633, 33589",5754,"2606, 0875, 8748",112,56
2024-02-22,Quảng Trị,839446,69386,65286,"27120, 55471","23432, 92180, 01711, 21227, 19899, 58175, 34521",3370,"6397, 5377, 9417",413,35
2024-02-23,Gia Lai,686327,27364,99616,"62525, 44708","43504, 33300, 30190, 11926, 00388, 70520, 10868",1304,"2489, 3003, 9102",302,94
2024-02-23,Ninh Thuận,706092,46249,14656,"92615, 68612","87483, 88742, 56296, 15808, 40970, 43194, 34286",6211,"4648, 9250, 3838",036,15
2024-02-24,Quảng Ngãi,685811,41327,23984,"52291, 21907","21646, 18175, 05854, 82982, 46517, 75379, 79204",3276,"4582, 0485, 7876",555,30
2024-02-24,Đà Nẵng,289733,62807,21223,"12091, 45844","56139, 98356, 39125, 80475, 29906, 17147, 30204",0165,"5552, 1363, 7454",652,25
2024-02-24,Đắk Nông,744897,24657,32098,"38128, 96968","60819, 78563, 04257, 36681, 83929, 35158, 46257",0446,"6269, 3687, 9260",997,76
2024-02-25,Khánh Hòa,057576,33864,09515,"00632, 68313","29164, 92765, 26820, 07679, 33160, 25728, 39535",2681,"3805, 6374, 6658",515,13
2024-02-25,Kon Tum,045153,08116,11035,"84909, 96619","99599, 41578, 96857, 15087, 16282, 30247, 58564",6410,"8443, 6586, 4792",178,54
2024-02-25,Thừa Thiên Huế,276110,58167,52834,"32391, 23793","36051, 60029, 97365, 08577, 12078, 80876, 27702",2202,"1583, 9440, 0479",591,47
2024-02-26,Phú Yên,428591,72435,22215,"50723, 97382","11510, 16432, 68697, 97243, 91450, 63245, 56172",3985,"7158, 8761, 4905",882,87
2024-02-26,Thừa Thiên Huế,415322,67090,07513,"79177, 80434","53894, 43397, 48164, 89261, 96273, 63789, 60489",1789,"0862, 9127, 9664",449,12
2024-02-27,Quảng Nam,614661,72248,14250,"61542, 66706","69341, 69377, 79472, 07669, 76228, 20187, 82974",5047,"9467, 0810, 1542",289,27
2024-02-27,Đắk Lắk,279870,12429,73601,"48838, 61551","67575, 62098, 60323, 34463, 51550, 93380, 03729",0080,"3154, 4463, 9160",328,18
2024-02-28,Khánh Hòa,944394,74216,61241,"16139, 33695","41559, 64798, 00259, 20075, 08644, 56602, 90932",3032,"9294, 5261, 0376",054,47
2024-02-28,Đà Nẵng,127372,84545,62918,"28343, 71370","41836, 48533, 52122, 47223, 24606, 23090, 66967",6098,"1321, 2597, 1148",509,36
2024-02-29,Bình Định,525120,39084,74210,"00050, 51940","81727, 17122, 90298, 86210, 36890, 37026, 36895",8933,"9656, 3120, 1715",416,23
2024-02-29,Quảng Bình,096454,10422,87609,"50511, 98391","11338, 18420, 10872, 30162, 93419, 79073, 47198",8898,"2444, 5640, 2598",560,31
2024-02-29,Quảng Trị,856748,70033,13684,"08782, 99723","78398, 44817, 82282, 17502, 67040, 07163, 76312",4433,"3399, 0224, 1731",308,69
2024-03-01,Gia Lai,155290,01150,24378,"04038, 01011","46599, 11374, 71962, 25938, 28892, 08395, 19182",0414,"7036, 8684, 8862",218,64
2024-03-01,Ninh Thuận,173882,04572,96629,"98224, 98984","12589, 37131, 41689, 77664, 64511, 55151, 52122",7953,"6281, 9237, 5398",650,17
2024-03-02,Quảng Ngãi,049669,81455,04352,"49046, 15194","07644, 00463, 60372, 52340, 02527, 57237, 68164",2764,"1856, 5781, 5708",394,06
2024-03-02,Đà Nẵng,147917,21866,14909,"74762, 61079","29181, 47508, 66597, 56254, 29789, 92631, 85358",2457,"0055, 8007, 3677",038,36
2024-03-02,Đắk Nông,462239,57104,20980,"72641, 07534","33089, 16447, 03758, 38109, 11620, 17130, 27004",1520,"5797, 6611, 4946",706,21
2024-03-03,Khánh Hòa,659894,82786,92186,"52607, 96328","09622, 77624, 71597, 50662, 25735, 40551, 90671",7499,"0977, 6395, 8414",857,45
2024-03-03,Kon Tum,471041,10126,50618,"22203, 29354","14249, 86804, 42119, 03761, 72831, 04189, 61076",7261,"1221, 0255, 4646",212,05
2024-03-03,Thừa Thiên Huế,634594,00400,60208,"12539, 15012","36146, 86602, 87012, 57444, 88707, 12300, 65044",1975,"0483, 9871, 6147",237,82
2024-03-04,Phú Yên,302925,07814,71461,"36912, 08140","69695, 10478, 91958, 10167, 78428, 11815, 46270",8433,"2372, 8945, 2337",248,93
2024-03-04,Thừa Thiên Huế,851389,97969,50009,"50161, 59565","15888, 37959, 33596, 74237, 55660, 13144, 83344",6960,"4896, 7609, 1155",139,06
2024-03-05,Quảng Nam,629473,86223,45040,"43694, 15306","36589, 43898, 14381, 62247, 09202, 01295, 47241",6233,"2576, 8003, 5744",262,74
2024-03-05,Đắk Lắk,433523,64214,46465,"10177, 57533","73235, 28728, 02395, 48993, 53810, 04642, 02627",1863,"2240, 8934, 2846",401,14
